,cycle_id,total_harvest(kg),total_seed,survival_rate(%),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
1732,24693,186355.46,238590,78.11,43.0,33.0,1.1,114,5600.1539999999995,1.0,6.137466307277628,15.0,19359.0,104.99,9.845
1733,24694,194381.97999999998,232083,83.76,42.0,33.0,1.15,107,6481.2300000000005,1.0,5.205633802816902,11.0,15986.0,97.96000000000001,10.453636363636363
1734,24695,183083.8622,232083,78.89,42.0,33.0,1.15,114,6143.09,1.0,6.894150417827298,29.0,25583.0,115.18,10.94
1735,24701,542731.0,568400,95.48,7.0,5.0,1.0,6,4.4,0.0,0.0,0.0,0.0,0.0,0.0
1736,24702,404940.0,439635,92.11,7.0,5.0,1.0,10,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1737,24703,406710.0,415160,97.96,7.0,5.0,1.0,11,10.87,0.0,0.0,0.0,0.0,0.0,0.0
1738,24705,439949.0,531024,82.85,7.0,5.0,1.0,16,9.9,0.0,0.0,0.0,0.0,0.0,0.0
1739,24738,395507.2,200000,197.75,70.71,70.71,1.5,163,10689.0,0.0,0.0,0.0,0.0,0.0,16.357499999999998
1740,24739,382124.6,200000,191.06,70.71,70.71,1.5,194,13708.0,0.0,0.0,0.0,0.0,0.0,18.1825
1741,24740,202528.76,225000,90.01,70.71,70.71,1.5,179,12363.0,0.0,0.0,0.0,0.0,0.0,14.88576923076923
1742,24741,344945.2,225000,153.31,70.71,70.71,1.5,164,10869.0,0.0,0.0,0.0,0.0,0.0,12.3124
1743,24742,268067.8,200000,134.03,70.71,70.71,1.5,175,11964.0,0.0,0.0,0.0,0.0,0.0,14.862307692307693
1744,24743,263046.42,200000,131.52,70.71,70.71,1.5,174,11270.0,0.0,0.0,7.0,0.0,0.0,14.998461538461537
1745,24761,240396.86,527618,45.56,53.8,53.8,1.5,120,5925.1,2.0,9.927966101694915,10.0,1252.0,128.19,12.896666666666667
1746,24762,325255.86,412776,78.8,47.6,47.6,1.5,90,5296.7,2.0,13.722772277227723,8.0,1785.0,55.57,7.088333333333334
1747,24763,292080.12,379288,77.01,45.6,45.6,1.5,94,4645.8,2.0,14.819444444444445,12.0,7417.0,127.22,5.9175
1748,24764,318096.66,386204,82.36,46.0,46.0,1.5,82,4539.3,2.0,12.466666666666667,9.0,11058.0,34.71,5.573
1749,24765,119207.31,393302,30.31,46.5,46.4,1.5,81,2821.2,2.0,18.713414634146343,21.0,14583.0,35.1,5.581
1750,24766,323454.82,394394,82.01,46.5,46.5,1.5,116,5811.4,2.0,10.294871794871796,7.0,5093.0,162.04,7.4399999999999995
1751,24767,169840.12,208280,81.54,40.0,40.0,1.5,114,3711.8,2.0,15.147540983606557,12.0,2163.0,114.69999999999999,7.259333333333333
1752,24768,46996.1,190290,24.7,38.3,38.3,1.5,82,1712.1,2.0,18.74271844660194,11.0,69418.0,43.33,4.148888888888889
1753,24769,127923.7,180400,70.91,37.7,37.7,1.5,104,3616.0,2.0,13.917391304347825,8.0,3887.0,154.89,7.785384615384616
1754,24770,126042.43,208280,60.52,40.8,40.8,1.5,114,3774.7,2.0,18.20689655172414,10.0,4206.0,106.91,8.621333333333332
1755,24771,156222.92,226284,69.04,40.0,35.0,1.2,95,3423.889,1.0,13.2,12.0,24362.0,65.13,7.77888888888889
1756,24772,168177.55,226284,74.32,40.0,35.0,1.05,98,4176.229,1.0,5.238095238095238,13.0,11517.0,71.34,8.601
1757,24773,190869.8,226284,84.35,40.0,35.0,1.05,84,3066.051,1.0,8.91891891891892,15.0,18526.0,57.349999999999994,7.4475
1758,24774,183582.0,224208,81.88,42.0,33.0,1.2,99,4530.67,1.0,8.123076923076923,12.0,11643.0,64.5,8.628
1759,24775,166138.39,224208,74.1,42.0,33.0,1.15,94,3580.659,1.0,5.797297297297297,17.0,17920.0,71.78,8.225555555555555
1760,24776,184632.46,226284,81.59,40.0,35.0,1.05,87,3564.007,1.0,4.5964285714285715,11.0,18368.0,61.51,8.065
1761,24777,185059.9,226284,81.78,38.0,37.0,1.1,100,4875.019,1.0,3.8823529411764706,11.0,10279.0,69.42,9.336
1762,24778,178875.58,236664,75.58,40.0,37.0,1.05,96,4012.603,1.0,1.504885993485342,13.0,15295.0,71.2,8.363333333333333
1763,24804,92800.0,100000,92.8,45.0,35.0,1.2,28,726.0,0.0,0.0,0.0,0.0,0.0,10.0
1764,24808,16250.0,15000,108.33,9.0,8.0,1.0,69,240.25,1.0,0.1875,69.0,854.0,167.78,6.3525
1765,24814,337893.51399999997,372000,90.83,30.0,30.0,1.5,95,7502.334,0.0,0.0,1.0,0.0,0.0,12.504
1766,24815,296796.46,327000,90.76,30.0,30.0,1.5,95,7025.941,0.0,0.0,1.0,0.0,0.0,13.901875
1767,24819,275208.9,250000,110.08,40.0,40.5,1.0,96,4525.0,0.0,0.0,1.0,0.0,0.0,11.174999999999999
1768,24834,273261.384,327600,83.41,50.0,50.0,1.2,81,5115.0,0.0,0.0,6.0,0.0,0.0,10.766
1769,24836,192713.395,277488,69.45,52.5,40.0,1.2,76,4017.0,0.0,0.0,2.0,0.0,0.0,9.346
1770,24846,7410.0,175000,4.23,70.0,20.0,2.0,64,752.5,0.0,0.0,3.0,0.0,0.0,17.54
1771,24881,213410.8,225000,94.85,70.71,70.71,1.5,154,9556.0,0.0,0.0,0.0,0.0,0.0,12.311304347826088
1772,24882,239153.6,225000,106.29,70.71,70.71,1.5,149,9119.0,0.0,0.0,0.0,0.0,0.0,12.033043478260868
1773,24883,168036.0,225000,74.68,70.71,70.71,1.5,159,9719.0,0.0,0.0,0.0,0.0,0.0,11.858695652173912
1774,24884,221982.2,225000,98.66,70.71,70.71,1.5,146,8704.0,0.0,0.0,0.0,0.0,0.0,11.634761904761904
1775,24885,142956.0,225000,63.54,70.71,70.71,1.5,151,9398.0,0.0,0.0,0.0,0.0,0.0,12.69590909090909
1776,24886,112450.0,100000,112.45,35.0,30.0,1.0,108,2768.7,2.0,0.2920353982300885,110.0,0.0,0.0,12.258181818181818
1777,24888,113763.0,100000,113.76,35.0,30.0,1.0,86,2142.2,2.0,0.0,85.0,0.0,0.0,10.272857142857143
1778,24889,204059.66,440000,46.38,55.0,51.0,1.2,67,2635.35,0.0,0.0,11.0,0.0,0.0,5.198333333333333
1779,24890,210040.0,440000,47.74,55.0,51.0,1.2,71,1824.05,0.0,0.0,2.0,0.0,0.0,3.203333333333333
1780,24891,260187.0,427000,60.93,50.0,51.0,1.2,79,2043.0,0.0,0.0,0.0,0.0,0.0,3.106666666666667
1781,24892,281809.0,440000,64.05,57.0,56.0,1.2,61,2774.75,0.0,0.0,0.0,0.0,0.0,3.47
1782,24893,244205.2,440000,55.5,56.0,54.0,1.2,55,1821.35,0.0,0.0,9.0,0.0,0.0,4.14
1783,24894,230463.39,440000,52.38,58.0,55.0,1.2,61,2760.75,0.0,0.0,9.0,0.0,0.0,4.09
1784,24895,184330.5,440000,41.89,58.0,48.0,1.2,84,3744.0,0.0,0.0,1.0,0.0,0.0,3.59
1785,24946,55540.0,75000,74.05,27.0,28.0,1.3,70,502.9,0.0,0.0,0.0,0.0,0.0,7.4925
1786,24948,79640.0,75000,106.19,33.0,33.0,1.0,84,1054.7,1.0,22.0,83.0,60.0,8.33,8.89
1787,24949,24400.0,67000,36.42,30.0,14.5,1.5,91,1228.95,0.0,0.0,0.0,0.0,0.0,20.8
1788,24950,37000.0,67000,55.22,30.0,14.5,1.5,94,1049.05,0.0,0.0,1.0,0.0,0.0,20.5
1789,24965,94250.0,70000,134.64,25.0,25.0,1.5,53,512.0,0.0,0.0,3.0,0.0,0.0,6.75
1790,24966,119400.0,70000,170.57,25.0,25.0,1.5,53,568.5,0.0,0.0,3.0,0.0,0.0,8.196666666666667
1791,24970,166452.44,225000,73.98,70.71,70.71,1.5,136,8049.0,0.0,0.0,0.0,0.0,0.0,11.282105263157893
1792,24971,89404.0,225000,39.74,70.71,70.71,1.5,133,7643.7,0.0,0.0,0.0,0.0,0.0,10.9735
1793,24972,140944.0,225000,62.64,70.71,70.71,1.5,136,7828.5,0.0,0.0,0.0,0.0,0.0,10.039
1794,24977,32496.2,115000,28.26,37.67,28.25,1.1,87,857.5,0.0,0.0,85.0,0.0,0.0,7.51111111111111
1795,24980,66949.17,175000,38.26,49.14,36.85,0.9,87,1416.5,0.0,0.0,86.0,0.0,0.0,7.98888888888889
1796,24987,200000.0,210000,95.24,39.0,36.0,1.8,63,3920.0,0.0,0.0,0.0,0.0,0.0,11.01
1797,24994,40000000.0,50000,80000.0,29.0,28.0,1.0,45,290.5,0.0,0.0,2.0,0.0,0.0,6.25
1798,25019,106648.72,300000,35.55,35.0,35.0,1.35,79,3681.6,2.0,17.455263157894738,76.0,0.0,0.0,7.138333333333333
1799,25020,113822.56,300000,37.94,35.0,35.0,1.35,79,3799.9,2.0,12.636904761904763,77.0,0.0,0.0,7.671666666666667
1800,25021,109682.48,300000,36.56,35.0,35.0,1.35,80,4139.0,2.0,9.491935483870968,77.0,0.0,0.0,7.9816666666666665
1801,25022,101919.72,300000,33.97,35.0,35.0,1.35,80,3796.0,2.0,13.256410256410257,74.0,0.0,0.0,8.451666666666666
1802,25023,105050.0,101644,103.35,30.0,25.0,1.5,74,2810.0,2.0,0.0,38.0,0.0,0.0,9.623333333333333
1803,25024,109935.0,107190,102.56,32.0,25.0,1.5,78,3351.0,0.0,0.0,43.0,0.0,0.0,11.921428571428573
1804,25025,125084.0,121482,102.97,38.0,25.0,1.5,68,3306.0,2.0,2.661290322580645,52.0,0.0,0.0,8.856
1805,25049,171014.092,192038,89.05,36.85,29.0,120.0,106,4548.0,0.0,0.0,0.0,0.0,0.0,6.955
1806,25050,169855.75,252329,67.32,37.65,37.7,120.0,99,3934.0,0.0,0.0,0.0,0.0,0.0,6.275
1807,25051,167538.72000000003,270193,62.01,38.4,39.1,120.0,99,3425.0,0.0,0.0,0.0,0.0,0.0,7.319999999999999
1808,25052,215474.64400000003,275850,78.11,37.3,38.45,120.0,98,5039.0,0.0,0.0,0.0,0.0,0.0,5.925
1809,25053,250805.664,264816,94.71,38.0,37.3,120.0,105,5979.0,0.0,0.0,0.0,0.0,0.0,6.42
1810,25054,141820.414,158154,89.67,32.0,27.25,120.0,105,3539.0,0.0,0.0,0.0,0.0,0.0,6.2025
1811,25072,25800.0,50000,51.6,20.0,14.0,1.0,68,360.9,0.0,0.0,3.0,0.0,0.0,6.07
1812,25073,90830.0,105000,86.5,35.0,20.0,1.0,68,640.9,0.0,0.0,1.0,0.0,0.0,7.415
1813,25077,42608.012,216508,19.68,65.0,36.2,2.0,82,1725.0,0.0,0.0,5.0,0.0,0.0,4.808571428571428
1814,25078,2666.6879999999996,182020,1.47,60.0,32.8,2.0,55,596.0,0.0,0.0,13.0,0.0,0.0,3.73
1815,25079,16836.0,201180,8.37,60.0,36.55,2.0,83,1086.0,0.0,0.0,5.0,0.0,0.0,6.534285714285715
1816,25080,35850.4,262492,13.66,70.0,40.74,2.0,77,921.0,0.0,0.0,9.0,0.0,0.0,8.200000000000001
1817,25081,8512.229,287400,2.96,78.0,40.1,2.0,55,643.0,0.0,0.0,7.0,0.0,0.0,3.94
1818,25087,180000.0,250000,72.0,40.0,30.0,1.4,56,8977.0,0.0,0.0,14.0,0.0,0.0,13.3
1819,25088,57100.0,75000,76.13,26.0,25.0,1.2,63,550.4,0.0,0.0,2.0,0.0,0.0,8.245000000000001
1820,25091,650200.0,600000,108.37,25.0,25.0,1.2,57,8720.0,0.0,0.0,0.0,0.0,0.0,6.67
1821,25108,144000.0,300000,48.0,45.0,35.0,1.8,64,3217.4,0.0,0.0,3.0,0.0,0.0,3.33
1822,25130,290758.6,449540,64.68,50.0,50.0,1.2,105,11785.0,2.0,66.0,20.0,0.0,0.0,9.54
1823,25131,319707.4,449540,71.12,50.0,50.0,1.2,88,8626.0,2.0,66.0,19.0,20751.0,93.02000000000001,9.70875
1824,25132,270006.36,471224,57.3,50.0,50.0,1.2,110,9581.0,2.0,66.0,24.0,0.0,0.0,8.41
1825,25133,231134.9,459548,50.3,50.0,50.0,1.2,109,9408.0,2.0,66.0,20.0,0.0,0.0,7.9475
1826,25134,351974.1,449540,78.3,50.0,50.0,1.2,110,12693.0,2.0,66.0,18.0,0.0,0.0,9.327777777777778
1827,25135,201901.75,436424,46.26,50.0,50.0,1.2,99,6855.0,2.0,66.0,22.0,0.0,0.0,9.05
1828,25136,247748.79,436424,56.77,50.0,50.0,1.2,85,7606.0,2.0,66.0,21.0,33750.0,98.50000000000001,9.735
1829,25137,238757.53,436424,54.71,50.0,50.0,1.2,100,8540.0,2.0,66.0,18.0,0.0,0.0,10.27375
1830,25138,255207.65,436424,58.48,50.0,50.0,1.2,95,9022.0,2.0,66.0,19.0,0.0,0.0,11.561250000000001
1831,25139,256602.015,436424,58.8,50.0,50.0,1.2,105,10045.0,2.0,66.0,19.0,0.0,0.0,9.73
1832,25140,276281.67000000004,501000,55.15,50.0,50.0,1.2,107,11713.0,2.0,66.0,19.0,0.0,0.0,12.67
1833,25141,344032.33999999997,501000,68.67,50.0,50.0,1.2,102,11256.0,2.0,66.0,19.0,0.0,0.0,12.14125
1834,25142,309753.21,501000,61.83,50.0,50.0,1.2,101,11085.0,2.0,66.0,18.0,0.0,0.0,12.05
1835,25143,326808.30000000005,537209,60.83,50.0,50.0,1.2,88,9467.0,2.0,66.0,20.0,20850.0,139.61,12.751249999999999
1836,25144,312535.695,525299,59.5,50.0,50.0,1.2,97,10742.0,2.0,66.0,20.0,0.0,0.0,12.842500000000001
1837,25145,220380.0,522153,42.21,50.0,50.0,1.2,96,8186.0,2.0,66.0,21.0,59276.0,266.56,10.897499999999999
1838,25146,361894.03,525299,68.89,50.0,50.0,1.2,97,10433.0,2.0,66.0,21.0,21060.0,129.64,11.877500000000001
1839,25148,310041.17,551005,56.27,50.0,50.0,1.2,103,9924.0,2.0,66.0,23.0,0.0,0.0,8.995000000000001
1840,25149,434309.44,554190,78.37,50.0,50.0,1.2,102,11145.0,2.0,66.0,23.0,0.0,0.0,9.435
1841,25150,377266.99,551005,68.47,50.0,50.0,1.2,106,11791.0,2.0,66.0,25.0,0.0,0.0,9.53125
1842,25152,20000.0,118000,16.95,60.0,40.0,1.2,77,3319.7,2.0,1.8333333333333333,3.0,628.0,55.34,11.032
1843,25181,190691.2,185333,102.89,38.71,29.03,1.0,131,4804.5,0.0,0.0,1.0,2962.0,257.92,8.784
1844,25182,254890.89,185333,137.53,39.87,29.9,1.0,130,4623.05,0.0,0.0,1.0,1625.0,195.87,7.523999999999999
1845,25183,104104.42,185333,56.17,40.13,30.1,1.0,130,3224.46,0.0,0.0,0.0,26413.0,312.77,7.2015
1846,25187,100518.0,185333,54.24,36.0,37.0,1.2,115,3507.1,0.0,0.0,0.0,54363.0,447.18,9.064444444444444
1847,25189,197282.5,185333,106.45,33.0,36.0,1.0,122,4862.7,0.0,0.0,0.0,6977.0,445.76,9.806842105263158
1848,25204,45000.0,42000,107.14,27.0,17.0,1.0,52,336.4,0.0,0.0,1.0,0.0,0.0,5.9625
1849,25205,46200.0,42000,110.0,27.0,17.0,1.0,52,335.2,0.0,0.0,1.0,0.0,0.0,6.1175
1850,25214,50368.5,50000,100.74,20.0,18.0,1.0,55,475.0,0.0,0.0,1.0,0.0,0.0,8.46
1851,25217,15615.0,75000,20.82,34.0,26.0,1.0,94,596.2,1.0,0.0,52.0,31917.0,93.4,14.245714285714286
1852,25256,74222.40000000001,225000,32.99,70.71,70.71,1.5,119,6159.0,0.0,0.0,0.0,0.0,0.0,6.87375
1853,25258,60509.479999999996,150000,40.34,45.0,40.0,0.8,98,2175.25,0.0,0.0,99.0,0.0,0.0,10.8675
1854,25273,52500.0,72000,72.92,30.0,27.0,1.2,44,277.1,0.0,0.0,0.0,3500.0,2.86,3.19
1855,25274,67200.0,96000,70.0,40.0,25.0,1.0,59,604.9,1.0,16.5,33.0,0.0,0.0,6.2
1856,25307,36935.5,136368,27.09,50.0,25.0,1.0,79,1506.807,0.0,0.0,2.0,0.0,0.0,6.3175
1857,25308,49372.5,136368,36.21,50.0,25.0,1.0,79,1616.92,0.0,0.0,3.0,0.0,0.0,8.290000000000001
1858,25309,46679.0,136368,34.23,50.0,25.0,1.0,79,1488.001,0.0,0.0,2.0,0.0,0.0,8.42
1859,25310,33397.2,136368,24.49,50.0,25.0,2.0,79,1493.637,0.0,0.0,2.0,0.0,0.0,7.072
1860,25311,36296.899999999994,113640,31.94,50.0,20.0,1.0,79,1366.835,0.0,0.0,2.0,0.0,0.0,8.838
1861,25312,27212.8,113640,23.95,50.0,20.0,1.0,79,1518.262,0.0,0.0,2.0,0.0,0.0,8.532
1862,25313,64906.0,113640,57.12,50.0,20.0,1.0,79,1449.305,0.0,0.0,4.0,0.0,0.0,8.364
1863,25314,34737.3,113640,30.57,50.0,25.0,8.0,79,1353.208,0.0,0.0,2.0,0.0,0.0,6.575999999999999
1864,25315,40000.0,88000,45.45,20.0,17.0,1.0,51,309.25,0.0,0.0,2.0,0.0,0.0,5.576666666666667
1865,25316,230400.0,450000,51.2,45.0,40.0,1.2,87,7918.0,0.0,0.0,6.0,0.0,0.0,3.3
1866,25333,62980.24,201600,31.24,33.0,28.0,1.5,105,3093.0,0.0,0.0,0.0,0.0,0.0,14.80909090909091
1867,25334,128942.56999999999,242666,53.14,33.0,30.0,1.5,105,4307.0,0.0,0.0,0.0,0.0,0.0,11.463636363636363
1868,25336,132641.0,168000,78.95,28.0,25.0,1.5,71,3224.0,0.0,0.0,3.0,0.0,0.0,9.214285714285714
1869,25338,150998.14,218400,69.14,30.0,30.0,1.2,97,4588.0,0.0,0.0,3.0,0.0,0.0,11.508181818181818
1870,25353,144880.0,150000,96.59,28.28,21.21,1.0,62,1949.0,0.0,0.0,0.0,4320.0,12.5,9.133333333333333
1871,25360,158936.13999999998,204000,77.91,20.0,20.0,1.2,107,3449.13,0.0,0.0,6.0,2309.0,78.65,6.459999999999999
1872,25361,66349.66,204000,32.52,20.0,20.0,1.2,107,2992.03,0.0,0.0,6.0,2701.0,45.67,6.524000000000001
1873,25362,54151.06,221000,24.5,20.0,20.0,1.2,107,3095.75,0.0,0.0,6.0,6424.0,68.51,6.359
1874,25381,92160.0,100000,92.16,30.0,18.0,1.0,76,863.8,0.0,0.0,0.0,0.0,0.0,7.105
1875,25383,763632.0,408000,187.16,7.0,5.0,1.0,11,4.3,0.0,0.0,0.0,0.0,0.0,0.0
1876,25384,847210.0,460460,183.99,7.0,5.0,1.0,12,4.3100000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1877,25386,904668.0,514800,175.73,7.0,5.0,1.0,15,5.32,0.0,0.0,0.0,0.0,0.0,0.0
1878,25387,334393.0,464000,72.07,7.0,5.0,1.0,11,4.05,0.0,0.0,0.0,0.0,0.0,0.0
1879,25389,803118.0,476680,168.48,7.0,5.0,1.0,14,4.88,0.0,0.0,0.0,0.0,0.0,0.0
1880,25391,85974.5,100000,85.97,30.0,30.0,1.5,91,2031.7,1.0,0.0,13.0,0.0,0.0,8.951666666666666
1881,25394,195048.0,185890,104.93,7.0,5.0,1.0,13,4.08,0.0,0.0,0.0,0.0,0.0,0.0
1882,25395,495852.0,350460,141.49,7.0,5.0,1.0,13,10.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1883,25411,41220.4,125000,32.98,33.0,30.0,1.3,80,1322.5,0.0,0.0,3.0,0.0,0.0,7.5760000000000005
1884,25419,289110.6,282000,102.52,53.0,53.0,1.25,98,5669.0,0.0,0.0,0.0,0.0,0.0,2.9
1885,25440,32400.0,45000,72.0,50.0,40.0,0.7,50,204.0,1.0,21.29032258064516,12.0,0.0,0.0,5.5
1886,25441,29120.0,51000,57.1,40.0,50.0,0.8,61,441.0,1.0,14.943396226415095,5.0,981.0,14.27,6.695
1887,25442,21700.0,45000,48.22,50.0,40.0,0.8,73,348.0,1.0,20.415254237288135,10.0,1200.0,11.51,5.733333333333333
1888,25443,17270.0,40000,43.18,50.0,40.0,0.8,77,370.0,1.0,20.587155963302752,69.0,390.0,7.69,8.8
1889,25444,20736.0,40000,51.84,50.0,40.0,0.8,77,411.0,1.0,27.743362831858406,90.0,626.0,15.89,9.2
1890,25445,15480.0,80000,19.35,50.0,40.0,0.7,77,143.0,1.0,32.410714285714285,12.0,0.0,0.0,8.0
1891,25546,85995.0,125000,68.8,97.0,10.0,1.0,108,2180.0,2.0,0.4074074074074074,3.0,0.0,0.0,24.75
1892,25547,28380.0,45600,62.24,50.0,40.0,0.8,66,202.0,1.0,30.0,14.0,0.0,0.0,4.0
1893,25551,19800.0,80000,24.75,50.0,40.0,0.8,85,635.5,1.0,31.071428571428573,9.0,950.0,37.78,8.5
1894,25552,25920.0,45000,57.6,50.0,40.0,0.8,70,328.0,0.0,0.0,7.0,4820.0,29.259999999999998,8.885
1895,25553,16000.0,45000,35.56,50.0,40.0,1.0,70,230.0,0.0,0.0,12.0,646.0,4.65,9.440000000000001
1896,25567,60064.2,167625,35.83,50.0,50.0,1.2,103,1740.0,2.0,11.0,79.0,50.0,3.6,13.463636363636363
1897,25577,6136.0,37500,16.36,50.0,40.0,0.8,56,169.0,1.0,28.931506849315067,23.0,1067.0,12.2,7.6
1898,25578,9440.0,35500,26.59,50.0,40.0,0.8,56,156.5,1.0,35.704918032786885,37.0,884.0,12.0,7.5
1899,25579,7500.0,25500,29.41,50.0,40.0,0.8,52,101.5,1.0,52.10526315789474,17.0,2400.0,2.5,6.3
1900,25580,7740.0,25500,30.35,50.0,40.0,0.8,52,110.5,1.0,42.51923076923077,11.0,900.0,5.56,5.5
1901,25581,4800.0,25500,18.82,50.0,40.0,0.8,63,88.0,0.0,0.0,82.0,1205.0,19.79,5.833333333333333
1902,25582,7250.0,25500,28.43,50.0,40.0,0.8,63,83.5,0.0,0.0,115.0,1180.0,20.83,7.333333333333333
1903,25584,112477.0,105000,107.12,65.0,15.0,1.0,93,1799.5,1.0,0.0,1.0,0.0,0.0,14.573333333333332
1904,25585,13920.0,32000,43.5,50.0,40.0,1.0,42,104.0,0.0,0.0,10.0,1120.0,14.28,6.0
1905,25586,10800.0,32000,33.75,50.0,40.0,1.0,46,140.0,0.0,0.0,12.0,1230.0,17.689999999999998,5.5
1906,25599,245640.0,306935,80.03,7.0,5.0,1.0,9,3.105,0.0,0.0,0.0,0.0,0.0,0.0
1907,25601,247498.0,341360,72.5,7.0,5.0,1.0,11,5.46,0.0,0.0,0.0,0.0,0.0,0.0
1908,25602,302618.0,312455,96.85,7.0,5.0,1.0,12,3.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1909,25603,249918.0,264920,94.34,7.0,5.0,1.0,15,10.745000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1910,25613,64400.0,60000,107.33,28.0,18.0,1.0,54,424.9,0.0,0.0,2.0,0.0,0.0,2.8725
1911,25617,198087.0,386400,51.26,54.0,39.0,1.2,48,2688.0,2.0,11.0,4.0,40668.0,46.209999999999994,5.3100000000000005
1912,25619,185932.0,306000,60.76,55.5,55.5,1.25,101,4830.5,0.0,0.0,2.0,0.0,0.0,0.0
1913,25620,260366.40000000002,306000,85.09,63.25,47.43,1.25,101,5683.0,0.0,0.0,1.0,0.0,0.0,0.0
1914,25621,218446.8,306000,71.39,63.25,47.43,1.25,94,4810.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,25622,210444.12,306000,68.77,63.25,47.43,1.25,96,4766.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,25637,247876.0,310000,79.96,7.0,5.0,1.0,13,4.59,0.0,0.0,0.0,0.0,0.0,0.0
1917,25649,17700.0,42500,41.65,50.0,40.0,0.8,65,430.0,1.0,42.810810810810814,25.0,544.0,40.94,8.39
1918,25692,800416.0,467433,171.24,7.0,5.0,1.0,36,13.23,0.0,0.0,0.0,0.0,0.0,0.0
1919,25693,216243.0,410121,52.73,7.0,5.0,1.0,24,20.080000000000002,0.0,0.0,1.0,0.0,0.0,0.0
1920,25694,169862.0,336802,50.43,7.0,5.0,1.0,13,14.85,0.0,0.0,0.0,0.0,0.0,0.0
1921,25706,48174.0,350000,13.76,26.45,26.45,1.2,64,1403.9,4.0,0.0,24.0,0.0,0.0,4.8
1922,25707,78519.6,350000,22.43,26.45,26.45,1.2,64,1530.4,3.0,0.0,28.0,106736.0,39.53,3.098333333333333
1923,25708,66278.6,350000,18.94,26.45,26.45,1.2,64,1576.1,2.0,0.0,30.0,124729.0,61.31999999999999,3.2883333333333336
1924,25881,81792.0,500000,16.36,45.0,40.0,1.6,75,1644.5,0.0,0.0,3.0,0.0,0.0,12.5
1925,25890,5509.05,121011,4.55,36.51,27.39,1.0,80,931.0,0.0,0.0,0.0,0.0,0.0,7.983333333333334
1926,25895,26506.0,103629,25.58,36.51,27.39,1.0,96,832.0,0.0,0.0,10.0,0.0,0.0,8.8
1927,25896,46544.25,123134,37.8,36.51,27.39,1.0,81,1707.0,0.0,0.0,0.0,0.0,0.0,9.133333333333333
1928,25897,96500.05,122493,78.78,36.51,27.39,1.0,53,1404.0,0.0,0.0,0.0,0.0,0.0,6.82
1929,25898,24980.114999999998,122493,20.39,36.51,27.39,1.0,81,2172.0,0.0,0.0,0.0,0.0,0.0,6.82
1930,25901,10926.9,199562,5.48,62.0,18.0,1.0,80,2141.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333
1931,25920,37027.200000000004,225000,16.46,70.71,70.71,1.5,142,10000.0,0.0,0.0,0.0,0.0,0.0,11.91263157894737
1932,25945,188000.0,300000,62.67,40.0,30.0,1.5,81,6284.5,0.0,0.0,79.0,375.0,48.120000000000005,17.233333333333334
1933,25967,77959.2,225000,34.65,70.71,70.71,1.5,148,10530.0,0.0,0.0,0.0,0.0,0.0,9.598
1934,25968,34133.4,225000,15.17,70.71,70.71,1.5,73,3523.0,0.0,0.0,0.0,0.0,0.0,6.908888888888889
1935,25976,42720.0,80000,53.4,32.0,32.0,2.0,47,375.7,0.0,0.0,0.0,0.0,0.0,8.33
1936,25977,33000.0,50000,66.0,30.0,30.0,2.0,38,291.2,0.0,0.0,0.0,0.0,0.0,6.66
1937,25999,65150.0,45000,144.78,26.0,16.0,1.2,72,885.7,0.0,0.0,5.0,0.0,0.0,6.968333333333334
1938,26008,56084.24,75720,74.07,50.0,34.2,2.0,104,1262.5,0.0,0.0,5.0,0.0,0.0,8.834
1939,26048,40258.0,50000,80.52,18.0,20.0,1.0,60,343.3,0.0,0.0,60.0,14.0,20.0,5.268
1940,26049,32720.0,50000,65.44,25.0,15.0,1.0,55,276.6,0.0,0.0,55.0,2167.0,33.629999999999995,3.6675000000000004
1941,26050,15000.0,35000,42.86,22.0,42.0,1.0,44,159.2,0.0,0.0,1.0,0.0,0.0,8.3
1942,26051,135270.0,100000,135.27,30.0,27.0,1.5,57,916.0,0.0,0.0,2.0,0.0,0.0,7.306
1943,26052,66125.0,50000,132.25,27.0,25.0,1.5,49,331.9,0.0,0.0,1.0,0.0,0.0,6.029999999999999
1944,26053,38760.0,35000,110.74,42.0,42.0,1.0,67,466.8,0.0,0.0,1.0,0.0,0.0,8.3
1945,26056,49216.0,107641,45.72,30.0,30.0,1.3,137,1928.985,1.0,37.01873536299766,106.0,34758.0,1704.71,18.032
1946,26057,409077.02,149502,273.63,34.65,34.64,1.3,150,9055.232,1.0,6.61503416856492,9.0,15246.0,1437.71,14.908
1947,26058,326278.86,148007,220.45,34.64,34.65,1.3,153,10538.55,1.0,9.127659574468085,12.0,19897.0,1240.1,13.874666666666666
